Date,Price,Open,High,Low,Vol.,Change %
"Jan 16, 2013",4738.44,4715.30,4739.80,4714.50,635.93M,0.0046
"Jan 15, 2013",4716.56,4720.90,4731.50,4706.40,641.21M,-0.0007
"Jan 14, 2013",4719.71,4709.50,4731.00,4708.80,483.70M,0.0022
"Jan 11, 2013",4709.49,4723.50,4734.60,4704.20,526.89M,-0.0029
"Jan 10, 2013",4722.96,4708.10,4728.70,4700.70,599.06M,0.0031
"Jan 09, 2013",4708.14,4690.80,4711.30,4690.80,584.61M,0.0038
"Jan 08, 2013",4690.25,4721.40,4736.50,4689.80,623.35M,-0.0057
"Jan 07, 2013",4717.32,4726.80,4750.70,4714.70,546.76M,-0.0014
"Jan 04, 2013",4723.78,4740.70,4740.70,4716.80,465.43M,-0.0036
"Jan 03, 2013",4740.68,4705.90,4743.40,4705.90,562.59M,0.0074
"Jan 02, 2013",4705.94,4648.90,4710.30,4648.90,474.27M,0.0123
"Dec 31, 2012",4648.95,4666.00,4666.00,4644.80,230.59M,-0.0048
"Dec 28, 2012",4671.30,4651.80,4688.60,4651.70,269.00M,0.0050
"Dec 27, 2012",4647.96,4635.20,4653.00,4629.70,225.04M,0.0028
"Dec 24, 2012",4635.19,4625.70,4645.50,4625.70,177.68M,0.0025
"Dec 21, 2012",4623.58,4634.10,4658.70,4611.20,1.27B,-0.0023
"Dec 20, 2012",4634.11,4619.70,4643.50,4610.30,1.08B,0.0035
"Dec 19, 2012",4617.78,4604.30,4627.10,4603.30,813.21M,0.0049
"Dec 18, 2012",4595.20,4579.10,4610.30,4579.10,726.65M,0.0048
"Dec 17, 2012",4573.40,4583.10,4586.20,4569.40,645.18M,-0.0021
"Dec 14, 2012",4583.11,4582.80,4598.30,4579.80,690.02M,0.0001
"Dec 13, 2012",4582.79,4583.80,4592.20,4577.70,804.21M,-0.0002
"Dec 12, 2012",4583.81,4576.00,4603.50,4576.00,878.79M,0.0017
"Dec 11, 2012",4576.01,4557.90,4581.00,4557.90,602.55M,0.0040
"Dec 10, 2012",4557.95,4552.20,4571.70,4552.20,667.31M,0.0014
"Dec 07, 2012",4551.76,4516.10,4554.10,4515.60,646.12M,0.0094
"Dec 06, 2012",4509.35,4520.40,4528.80,4504.90,651.96M,-0.0024
"Dec 05, 2012",4520.40,4503.60,4525.10,4500.20,701.53M,0.0037
"Dec 04, 2012",4503.57,4531.50,4537.00,4502.10,585.36M,-0.0062
"Dec 03, 2012",4531.51,4506.00,4538.60,4506.00,633.78M,0.0057
"Nov 30, 2012",4506.04,4477.70,4514.20,4477.70,1.56B,0.0063
"Nov 29, 2012",4477.73,4447.10,4477.73,4445.50,731.42M,0.0068
"Nov 28, 2012",4447.31,4453.20,4453.20,4433.00,612.25M,-0.0021
"Nov 27, 2012",4456.83,4424.20,4461.70,4424.00,753.41M,0.0074
"Nov 26, 2012",4424.19,4413.00,4426.00,4413.00,475.79M,0.0025
"Nov 23, 2012",4413.01,4413.10,4413.20,4397.90,475.06M,0.0000
"Nov 22, 2012",4413.07,4376.20,4428.60,4374.00,708.82M,0.0100
"Nov 21, 2012",4369.50,4387.50,4389.00,4366.80,617.77M,-0.0037
"Nov 20, 2012",4385.68,4361.40,4391.00,4361.40,644.86M,0.0056
"Nov 19, 2012",4361.45,4345.10,4364.40,4340.00,695.13M,0.0057
"Nov 16, 2012",4336.85,4350.50,4351.80,4334.30,722.68M,-0.0029
"Nov 15, 2012",4349.25,4388.40,4388.40,4339.00,869.46M,-0.0089
"Nov 14, 2012",4388.37,4379.80,4395.60,4372.00,619.53M,0.0020
"Nov 13, 2012",4379.80,4446.10,4447.10,4379.80,812.51M,-0.0153
"Nov 12, 2012",4448.03,4458.50,4465.20,4442.90,621.06M,-0.0031
"Nov 09, 2012",4462.02,4483.80,4483.80,4436.60,688.22M,-0.0049
"Nov 08, 2012",4483.82,4516.50,4516.50,4459.90,707.39M,-0.0072
"Nov 07, 2012",4516.46,4484.80,4519.30,4482.80,656.20M,0.0071
"Nov 06, 2012",4484.80,4473.00,4490.00,4470.40,452.13M,0.0024
"Nov 05, 2012",4474.12,4457.40,4478.00,4436.20,616.45M,0.0032
"Nov 02, 2012",4460.05,4470.10,4486.40,4457.30,763.77M,0.0005
"Nov 01, 2012",4457.65,4517.00,4517.00,4457.60,924.61M,-0.0131
"Oct 31, 2012",4517.00,4492.40,4524.80,4492.10,862.97M,0.0070
"Oct 30, 2012",4485.69,4477.40,4498.90,4472.80,643.68M,0.0020
"Oct 29, 2012",4476.86,4475.40,4501.90,4475.20,469.95M,0.0010
"Oct 26, 2012",4472.38,4513.30,4526.00,4472.10,853.83M,-0.0085
"Oct 25, 2012",4510.50,4504.80,4518.80,4502.70,686.57M,0.0010
"Oct 24, 2012",4505.82,4543.10,4543.10,4501.70,684.06M,-0.0082
"Oct 23, 2012",4543.07,4539.00,4565.00,4537.20,635.77M,0.0005
"Oct 22, 2012",4541.00,4558.50,4559.20,4522.70,785.14M,-0.0066
"Oct 19, 2012",4571.07,4559.40,4571.80,4538.00,852.03M,0.0026
"Oct 18, 2012",4559.44,4567.70,4581.80,4547.10,832.95M,0.0069
"Oct 17, 2012",4528.21,4491.50,4536.80,4491.50,808.30M,0.0082
"Oct 16, 2012",4491.50,4483.40,4516.90,4483.40,606.34M,0.0018
"Oct 15, 2012",4483.43,4486.60,4492.70,4479.20,541.11M,-0.0007
"Oct 12, 2012",4486.58,4483.50,4496.10,4482.70,559.48M,0.0007
"Oct 11, 2012",4483.53,4490.70,4492.80,4460.40,599.76M,-0.0016
"Oct 10, 2012",4490.74,4498.30,4499.00,4476.00,654.16M,-0.0032
"Oct 09, 2012",4505.35,4483.90,4512.80,4482.80,547.53M,0.0052
"Oct 08, 2012",4481.86,4494.40,4495.80,4476.70,646.31M,-0.0028
"Oct 05, 2012",4494.38,4452.40,4495.80,4452.40,612.13M,0.0094
"Oct 04, 2012",4452.35,4438.60,4457.40,4436.70,669.58M,0.0031
"Oct 03, 2012",4438.56,4433.00,4454.60,4432.50,618.94M,0.0013
"Oct 02, 2012",4432.98,4393.60,4438.30,4393.60,680.99M,0.0101
"Oct 01, 2012",4388.62,4387.00,4411.40,4375.00,-,0.0004
"Sep 28, 2012",4387.02,4383.40,4394.60,4368.50,899.80M,0.0007
"Sep 27, 2012",4384.17,4357.50,4384.70,4336.90,698.32M,0.0052
"Sep 26, 2012",4361.60,4363.70,4365.90,4348.80,688.24M,-0.0026
"Sep 25, 2012",4372.86,4385.50,4385.50,4367.30,607.57M,-0.0029
"Sep 24, 2012",4385.47,4408.30,4408.30,4375.00,609.07M,-0.0052
"Sep 21, 2012",4408.29,4397.80,4418.40,4396.80,1.06B,0.0025
"Sep 20, 2012",4397.23,4413.30,4414.30,4394.40,1.18B,-0.0048
"Sep 19, 2012",4418.36,4394.70,4421.00,4386.20,1.12B,0.0054
"Sep 18, 2012",4394.73,4402.50,4404.40,4383.30,794.71M,-0.0018
"Sep 17, 2012",4402.53,4404.20,4412.20,4392.10,684.18M,0.0029
"Sep 14, 2012",4389.96,4353.70,4398.30,4353.70,850.14M,0.0116
"Sep 13, 2012",4339.42,4361.30,4361.30,4337.20,620.51M,-0.0050
"Sep 12, 2012",4361.25,4325.80,4364.80,4325.80,721.50M,0.0082
"Sep 11, 2012",4325.79,4333.70,4333.70,4316.70,668.46M,-0.0018
"Sep 10, 2012",4333.77,4325.80,4342.30,4317.30,781.61M,0.0018
"Sep 07, 2012",4325.84,4312.90,4358.30,4312.90,962.38M,0.0030
"Sep 06, 2012",4312.89,4278.80,4327.10,4278.80,1.21B,0.0080
"Sep 05, 2012",4278.77,4303.50,4303.50,4261.20,925.29M,-0.0057
"Sep 04, 2012",4303.51,4329.70,4334.50,4293.90,787.82M,-0.0060
"Sep 03, 2012",4329.67,4310.00,4337.60,4287.40,638.37M,0.0031
"Aug 31, 2012",4316.11,4315.70,4328.80,4305.90,966.06M,0.0001
"Aug 30, 2012",4315.67,4356.40,4356.40,4302.50,1.01B,-0.0094
"Aug 29, 2012",4356.44,4359.40,4360.10,4346.40,777.05M,-0.0007
"Aug 28, 2012",4359.38,4344.20,4365.10,4339.90,701.51M,0.0036
"Aug 27, 2012",4343.70,4351.40,4375.80,4341.00,642.19M,-0.0012
"Aug 24, 2012",4348.99,4383.70,4383.70,4339.10,765.86M,-0.0079
"Aug 23, 2012",4383.70,4376.00,4403.90,4372.00,848.27M,0.0018
"Aug 22, 2012",4376.04,4383.40,4384.20,4367.20,702.99M,-0.0017
"Aug 21, 2012",4383.38,4364.30,4402.70,4359.50,774.68M,0.0044
"Aug 20, 2012",4364.29,4370.10,4374.70,4344.20,847.78M,-0.0013
"Aug 17, 2012",4370.10,4330.20,4370.10,4329.30,787.60M,0.0092
"Aug 16, 2012",4330.17,4281.20,4330.20,4281.20,824.23M,0.0114
"Aug 15, 2012",4281.22,4292.20,4312.40,4267.10,827.35M,-0.0026
"Aug 14, 2012",4292.17,4283.30,4300.80,4271.80,770.88M,0.0021
"Aug 13, 2012",4283.29,4277.30,4314.70,4277.30,810.56M,0.0014
"Aug 10, 2012",4277.30,4308.30,4313.20,4277.10,796.48M,-0.0072
"Aug 09, 2012",4308.27,4312.60,4330.40,4308.27,779.02M,-0.0010
"Aug 08, 2012",4312.56,4291.60,4323.80,4291.60,870.88M,0.0049
"Aug 07, 2012",4291.56,4272.60,4294.40,4272.60,577.33M,0.0044
"Aug 06, 2012",4272.59,4221.50,4288.20,4221.50,460.97M,0.0121
"Aug 03, 2012",4221.48,4269.50,4269.50,4212.70,668.06M,-0.0113
"Aug 02, 2012",4269.54,4262.80,4281.20,4256.30,777.46M,0.0016
"Aug 01, 2012",4262.76,4269.20,4269.20,4253.70,675.31M,-0.0015
"Jul 31, 2012",4269.15,4245.70,4288.10,4245.70,791.17M,0.0055
"Jul 30, 2012",4245.71,4209.80,4256.20,4209.80,608.07M,0.0085
"Jul 27, 2012",4209.77,4147.70,4209.80,4147.70,733.48M,0.0150
"Jul 26, 2012",4147.73,4123.90,4150.90,4122.40,655.68M,0.0058
"Jul 25, 2012",4123.95,4133.20,4133.20,4084.40,668.57M,-0.0022
"Jul 24, 2012",4133.23,4128.90,4140.80,4113.80,644.99M,0.0010
"Jul 23, 2012",4128.94,4199.10,4199.10,4127.30,637.94M,-0.0167
"Jul 20, 2012",4199.12,4206.70,4215.60,4186.10,727.79M,-0.0018
"Jul 19, 2012",4206.69,4123.60,4206.70,4123.60,899.63M,0.0201
"Jul 18, 2012",4123.60,4140.80,4144.20,4120.70,589.93M,-0.0042
"Jul 17, 2012",4140.80,4105.10,4153.60,4102.70,629.60M,0.0087
"Jul 16, 2012",4105.10,4082.20,4126.90,4082.20,545.14M,0.0056
"Jul 13, 2012",4082.25,4068.00,4103.00,4062.30,644.32M,0.0035
"Jul 12, 2012",4067.97,4096.50,4108.70,4062.50,638.67M,-0.0070
"Jul 11, 2012",4096.54,4098.00,4102.40,4076.40,666.75M,-0.0004
"Jul 10, 2012",4098.02,4118.30,4135.90,4088.70,675.07M,-0.0049
"Jul 09, 2012",4118.27,4157.80,4157.80,4111.00,492.68M,-0.0095
"Jul 06, 2012",4157.81,4169.20,4169.40,4145.00,526.02M,-0.0027
"Jul 05, 2012",4169.19,4172.20,4175.80,4157.00,597.46M,-0.0007
"Jul 04, 2012",4172.16,4127.20,4172.50,4127.20,619.80M,0.0109
"Jul 03, 2012",4127.22,4133.00,4141.80,4119.90,581.09M,-0.0014
"Jul 02, 2012",4133.00,4094.60,4151.50,4094.60,770.13M,0.0094
"Jun 29, 2012",4094.63,4044.80,4117.00,4032.40,1.14B,0.0123
"Jun 28, 2012",4044.84,4043.20,4074.10,4041.30,706.85M,0.0004
"Jun 27, 2012",4043.17,4013.30,4044.70,4013.10,744.75M,0.0074
"Jun 26, 2012",4013.30,4027.80,4027.80,4002.30,810.14M,-0.0036
"Jun 25, 2012",4027.81,4048.20,4048.20,3993.80,713.21M,-0.0050
"Jun 22, 2012",4048.21,4087.60,4087.60,4038.60,800.06M,-0.0096
"Jun 21, 2012",4087.57,4132.40,4136.40,4084.80,1.20B,-0.0109
"Jun 20, 2012",4132.44,4123.30,4159.30,4123.30,968.80M,0.0022
"Jun 19, 2012",4123.33,4136.90,4136.90,4103.50,582.23M,-0.0033
"Jun 18, 2012",4136.90,4057.30,4138.80,4057.30,904.85M,0.0196
"Jun 15, 2012",4057.33,4042.20,4064.20,4035.00,1.05B,0.0037
"Jun 14, 2012",4042.24,4063.80,4063.80,4026.50,671.45M,-0.0053
"Jun 13, 2012",4063.79,4072.90,4087.80,4048.50,722.05M,-0.0022
"Jun 12, 2012",4072.88,4063.70,4085.60,4060.80,912.91M,0.0023
"Jun 08, 2012",4063.70,4108.60,4121.40,4054.80,1.04B,-0.0109
"Jun 07, 2012",4108.57,4055.30,4118.20,4055.30,886.52M,0.0131
"Jun 06, 2012",4055.29,4043.70,4063.70,4035.00,765.08M,0.0029
"Jun 05, 2012",4043.69,3985.00,4047.20,3985.00,877.15M,0.0147
"Jun 04, 2012",3985.03,4063.90,4063.90,3985.00,849.24M,-0.0194
"Jun 01, 2012",4063.88,4076.30,4076.30,4030.40,707.15M,-0.0030
"May 31, 2012",4076.26,4094.20,4094.20,4035.90,1.20B,-0.0044
"May 30, 2012",4094.23,4114.40,4114.40,4070.50,678.35M,-0.0049
"May 29, 2012",4114.41,4068.00,4118.00,4037.90,787.29M,0.0114
"May 28, 2012",4068.03,4029.20,4070.80,4029.20,638.77M,0.0096
"May 25, 2012",4029.25,4057.30,4071.30,4024.80,750.02M,-0.0066
"May 24, 2012",4055.85,4068.20,4089.70,4050.60,827.95M,-0.0027
"May 23, 2012",4067.03,4117.50,4117.50,4065.80,789.04M,-0.0131
"May 22, 2012",4121.00,4083.50,4122.60,4083.50,869.32M,0.0116
"May 21, 2012",4073.62,4053.20,4088.70,4043.70,785.33M,0.0067
"May 18, 2012",4046.46,4141.80,4141.80,4026.50,1.07B,-0.0267
"May 17, 2012",4157.41,4169.20,4183.90,4136.90,1.01B,-0.0019
"May 16, 2012",4165.53,4252.80,4252.80,4165.50,1.07B,-0.0236
"May 15, 2012",4266.28,4285.80,4285.80,4251.80,996.66M,-0.0071
"May 14, 2012",4296.99,4287.50,4304.40,4284.20,662.27M,0.0028
"May 11, 2012",4285.07,4296.00,4302.20,4274.40,760.86M,-0.0024
"May 10, 2012",4295.55,4269.90,4296.10,4269.90,1.06B,0.0048
"May 09, 2012",4275.08,4310.80,4312.20,4257.90,967.91M,-0.0091
"May 08, 2012",4314.35,4310.30,4327.20,4297.40,788.61M,0.0030
"May 07, 2012",4301.29,4375.40,4375.40,4299.00,850.44M,-0.0216
"May 04, 2012",4396.04,4421.80,4421.80,4389.20,763.58M,-0.0074
"May 03, 2012",4428.96,4434.90,4443.50,4429.00,810.95M,-0.0016
"May 02, 2012",4435.91,4435.90,4445.90,4428.50,797.65M,0.0014
"May 01, 2012",4429.51,4398.60,4448.50,4398.60,916.25M,0.0075
"Apr 30, 2012",4396.58,4373.40,4397.90,4373.00,646.26M,0.0079
"Apr 27, 2012",4362.05,4376.70,4386.10,4362.10,830.60M,-0.0030
"Apr 26, 2012",4375.20,4369.10,4393.80,4367.00,775.99M,0.0034
"Apr 24, 2012",4360.45,4344.80,4373.40,4337.70,792.50M,0.0018
"Apr 23, 2012",4352.43,4364.30,4364.60,4351.00,458.84M,-0.0032
"Apr 20, 2012",4366.50,4359.30,4368.10,4353.50,678.50M,0.0009
"Apr 19, 2012",4362.73,4349.90,4377.10,4347.40,920.90M,0.0032
"Apr 18, 2012",4348.66,4301.60,4349.40,4301.40,690.67M,0.0140
"Apr 17, 2012",4288.79,4302.00,4321.40,4286.40,634.37M,-0.0031
"Apr 16, 2012",4302.34,4312.50,4312.70,4288.00,525.77M,-0.0049
"Apr 13, 2012",4323.31,4294.40,4330.50,4294.40,820.37M,0.0100
"Apr 12, 2012",4280.64,4248.90,4280.60,4248.90,659.46M,0.0081
"Apr 11, 2012",4246.12,4280.80,4280.80,4246.10,684.61M,-0.0107
"Apr 10, 2012",4292.26,4309.80,4310.00,4274.50,612.58M,-0.0064
"Apr 05, 2012",4319.85,4322.50,4323.10,4286.30,732.73M,-0.0032
"Apr 04, 2012",4333.86,4328.10,4341.50,4316.40,763.94M,-0.0007
"Apr 03, 2012",4337.04,4336.30,4351.80,4327.70,834.89M,0.0018
"Apr 02, 2012",4329.27,4349.40,4377.50,4327.80,864.21M,-0.0014
"Mar 30, 2012",4335.24,4340.30,4361.10,4335.20,1.13B,-0.0006
"Mar 29, 2012",4337.90,4339.40,4351.10,4328.70,894.49M,-0.0013
"Mar 28, 2012",4343.51,4297.80,4346.90,4294.80,877.90M,0.0098
"Mar 27, 2012",4301.33,4273.50,4308.40,4273.40,861.84M,0.0090
"Mar 26, 2012",4262.80,4269.70,4289.80,4262.80,643.86M,-0.0018
"Mar 23, 2012",4270.39,4262.30,4277.80,4238.40,809.95M,-0.0008
"Mar 22, 2012",4273.68,4251.60,4282.70,4250.80,768.73M,0.0046
"Mar 21, 2012",4254.25,4265.50,4275.20,4242.80,746.97M,-0.0049
"Mar 20, 2012",4275.02,4292.40,4292.70,4263.10,837.42M,-0.0037
"Mar 19, 2012",4290.80,4282.40,4309.00,4281.40,818.65M,0.0034
"Mar 16, 2012",4276.16,4278.30,4283.60,4263.80,1.37B,-0.0004
"Mar 15, 2012",4277.77,4282.10,4282.40,4264.80,1.12B,-0.0022
"Mar 14, 2012",4287.18,4260.80,4294.90,4260.40,924.67M,0.0093
"Mar 13, 2012",4247.62,4203.40,4253.40,4202.90,860.33M,0.0121
"Mar 12, 2012",4196.69,4214.80,4215.30,4193.90,654.95M,-0.0036
"Mar 09, 2012",4211.99,4180.20,4215.90,4180.00,969.55M,0.0098
"Mar 08, 2012",4171.04,4152.10,4177.10,4146.40,992.79M,0.0066
"Mar 07, 2012",4143.66,4193.20,4193.20,4143.70,946.13M,-0.0145
"Mar 06, 2012",4204.73,4253.40,4253.80,4201.90,901.39M,-0.0137
"Mar 05, 2012",4262.97,4268.40,4273.60,4250.70,588.27M,-0.0024
"Mar 02, 2012",4273.10,4264.20,4290.00,4263.70,656.59M,0.0041
"Mar 01, 2012",4255.55,4291.00,4291.00,4248.00,813.61M,-0.0100
"Feb 29, 2012",4298.55,4269.20,4318.80,4269.20,1.24B,0.0084
"Feb 28, 2012",4262.74,4268.00,4285.20,4257.30,886.25M,-0.0011
"Feb 27, 2012",4267.37,4296.30,4300.10,4257.80,852.22M,-0.0092
"Feb 24, 2012",4306.78,4288.00,4307.50,4283.80,955.72M,0.0048
"Feb 23, 2012",4286.19,4291.90,4293.20,4265.90,943.26M,-0.0016
"Feb 22, 2012",4293.11,4288.40,4305.50,4274.80,946.60M,0.0004
"Feb 21, 2012",4291.20,4258.60,4298.50,4245.40,858.27M,0.0082
"Feb 20, 2012",4256.10,4213.70,4256.10,4209.60,806.93M,0.0144
"Feb 17, 2012",4195.88,4192.70,4214.50,4187.80,788.16M,0.0034
"Feb 16, 2012",4181.86,4243.20,4243.20,4170.20,1.03B,-0.0168
"Feb 15, 2012",4253.40,4242.00,4258.90,4225.10,869.16M,0.0025
"Feb 14, 2012",4242.83,4279.30,4280.60,4234.00,788.30M,-0.0099
"Feb 13, 2012",4285.14,4244.90,4289.70,4244.90,673.21M,0.0094
"Feb 10, 2012",4245.33,4280.30,4288.60,4245.30,810.40M,-0.0088
"Feb 09, 2012",4282.87,4283.40,4283.70,4244.90,821.43M,-0.0018
"Feb 08, 2012",4290.71,4268.80,4294.30,4268.80,842.97M,0.0039
"Feb 07, 2012",4274.20,4290.50,4312.00,4269.30,796.70M,-0.0051
"Feb 06, 2012",4295.98,4267.00,4310.50,4265.80,712.55M,0.0105
"Feb 03, 2012",4251.17,4271.60,4275.50,4248.90,736.05M,-0.0039
"Feb 02, 2012",4267.85,4242.50,4284.80,4241.10,838.86M,0.0100
"Feb 01, 2012",4225.67,4258.90,4264.40,4225.70,946.74M,-0.0087
"Jan 31, 2012",4262.68,4270.70,4287.40,4261.10,752.09M,-0.0024
"Jan 30, 2012",4272.74,4286.70,4294.70,4264.50,605.38M,-0.0036
"Jan 27, 2012",4288.37,4276.70,4315.60,4276.70,708.50M,0.0040
"Jan 25, 2012",4271.34,4227.70,4271.50,4227.30,785.77M,0.0112
"Jan 24, 2012",4224.23,4228.40,4249.40,4218.40,566.79M,-0.0002
"Jan 23, 2012",4225.10,4236.30,4238.60,4223.90,507.74M,-0.0034
"Jan 20, 2012",4239.63,4222.20,4250.60,4220.10,823.25M,0.0059
"Jan 19, 2012",4214.77,4228.20,4258.40,4214.80,818.24M,-0.0007
"Jan 18, 2012",4217.88,4216.80,4228.70,4200.60,794.32M,0.0005
"Jan 17, 2012",4215.63,4159.60,4215.60,4158.80,727.07M,0.0165
"Jan 16, 2012",4147.24,4183.40,4184.90,4138.50,530.88M,-0.0116
"Jan 13, 2012",4195.89,4190.40,4203.60,4185.30,614.49M,0.0036
"Jan 12, 2012",4181.00,4190.50,4196.50,4167.10,612.44M,-0.0016
"Jan 11, 2012",4187.52,4160.90,4202.30,4160.90,656.91M,0.0085
"Jan 10, 2012",4152.24,4114.20,4154.30,4114.20,631.75M,0.0114
"Jan 09, 2012",4105.45,4115.40,4129.00,4088.70,535.56M,-0.0007
"Jan 06, 2012",4108.52,4140.30,4144.10,4107.80,537.34M,-0.0082
"Jan 05, 2012",4142.68,4179.40,4179.40,4131.70,540.67M,-0.0108
"Jan 04, 2012",4187.84,4124.10,4202.40,4123.90,664.78M,0.0211
"Jan 03, 2012",4101.16,4069.90,4108.10,4069.10,314.43M,0.0110
"Dec 30, 2011",4056.56,4076.90,4088.70,4054.80,266.40M,-0.0036
"Dec 29, 2011",4071.07,4081.80,4081.80,4038.10,399.53M,-0.0043
"Dec 28, 2011",4088.76,4139.40,4142.60,4086.20,343.46M,-0.0125
"Dec 23, 2011",4140.41,4103.00,4140.40,4103.00,443.22M,0.0121
"Dec 22, 2011",4090.82,4133.50,4134.20,4084.80,612.93M,-0.0118
"Dec 21, 2011",4139.52,4074.00,4147.40,4073.90,681.73M,0.0213
"Dec 20, 2011",4053.10,4060.60,4076.30,4050.30,686.67M,-0.0018
"Dec 19, 2011",4060.37,4148.00,4148.20,4058.80,836.29M,-0.0238
"Dec 16, 2011",4159.22,4141.80,4166.10,4140.00,953.62M,0.0047
"Dec 15, 2011",4139.85,4179.40,4179.40,4115.20,1.10B,-0.0121
"Dec 14, 2011",4190.50,4184.50,4202.10,4168.10,741.08M,-0.0007
"Dec 13, 2011",4193.40,4235.60,4235.60,4181.20,741.92M,-0.0140
"Dec 12, 2011",4252.85,4222.30,4271.90,4221.90,660.74M,0.0119
"Dec 09, 2011",4203.02,4259.60,4260.20,4186.10,747.16M,-0.0181
"Dec 08, 2011",4280.68,4288.80,4290.90,4271.30,808.66M,-0.0027
"Dec 07, 2011",4292.46,4272.60,4316.30,4272.50,660.99M,0.0072
"Dec 06, 2011",4261.98,4317.00,4317.90,4257.20,738.53M,-0.0137
"Dec 05, 2011",4321.32,4292.80,4335.20,4292.80,883.93M,0.0078
"Dec 02, 2011",4288.00,4225.30,4288.00,4225.30,988.93M,0.0140
"Dec 01, 2011",4228.65,4157.50,4240.40,4157.50,1.04B,0.0264
"Nov 30, 2011",4119.82,4098.10,4119.80,4078.90,1.22B,0.0043
"Nov 29, 2011",4102.10,4065.20,4102.10,4040.40,844.70M,0.0108
"Nov 28, 2011",4058.20,3997.10,4072.20,3996.80,792.87M,0.0185
"Nov 25, 2011",3984.34,4042.90,4042.90,3973.80,857.10M,-0.0148
"Nov 24, 2011",4044.21,4049.40,4072.60,4029.50,1.13B,-0.0017
"Nov 23, 2011",4051.02,4125.10,4126.00,4051.00,804.21M,-0.0198
"Nov 22, 2011",4133.00,4147.10,4152.60,4093.90,894.17M,-0.0072
"Nov 21, 2011",4163.03,4172.10,4181.40,4140.40,653.18M,-0.0033
"Nov 18, 2011",4176.97,4238.20,4239.10,4172.60,667.26M,-0.0191
"Nov 17, 2011",4258.23,4246.30,4277.70,4227.00,684.63M,0.0025
"Nov 16, 2011",4247.40,4291.30,4307.50,4247.40,640.72M,-0.0089
"Nov 15, 2011",4285.65,4299.70,4303.00,4276.50,692.46M,-0.0044
"Nov 14, 2011",4304.58,4310.50,4363.10,4304.60,604.12M,0.0019
"Nov 11, 2011",4296.52,4245.30,4296.50,4244.30,715.02M,0.0123
"Nov 10, 2011",4244.11,4306.10,4306.10,4205.00,1.17B,-0.0235
"Nov 09, 2011",4346.06,4311.10,4365.00,4311.10,737.55M,0.0122
"Nov 08, 2011",4293.84,4282.50,4301.50,4274.10,581.64M,0.0048
"Nov 07, 2011",4273.41,4281.90,4288.00,4252.30,501.35M,-0.0018
"Nov 04, 2011",4281.12,4200.60,4282.50,4200.60,755.35M,0.0262
"Nov 03, 2011",4171.81,4192.30,4212.10,4145.20,787.75M,-0.0031
"Nov 02, 2011",4184.64,4216.10,4217.00,4141.30,847.68M,-0.0114
"Nov 01, 2011",4232.90,4278.10,4278.40,4232.50,576.37M,-0.0152
"Oct 31, 2011",4298.12,4348.90,4358.20,4298.10,789.14M,-0.0127
"Oct 28, 2011",4353.27,4366.40,4417.60,4339.60,1.10B,0.0012
"Oct 27, 2011",4348.18,4247.40,4353.00,4242.20,676.60M,0.0249
"Oct 26, 2011",4242.54,4213.10,4257.90,4173.50,784.45M,0.0035
"Oct 25, 2011",4227.88,4268.40,4268.40,4212.30,786.07M,-0.0064
"Oct 24, 2011",4255.05,4155.20,4265.40,4155.00,648.14M,0.0273
"Oct 21, 2011",4141.88,4145.70,4168.60,4131.90,692.64M,-0.0007
"Oct 20, 2011",4144.94,4201.10,4201.40,4135.40,774.85M,-0.0163
"Oct 19, 2011",4213.72,4196.00,4232.60,4194.00,823.53M,0.0064
"Oct 18, 2011",4186.89,4254.90,4254.90,4186.50,713.76M,-0.0207
"Oct 17, 2011",4275.40,4221.70,4287.70,4220.90,613.60M,0.0166
"Oct 14, 2011",4205.64,4232.80,4232.80,4196.20,609.29M,-0.0092
"Oct 13, 2011",4244.54,4216.60,4256.10,4206.40,978.04M,0.0096
"Oct 12, 2011",4204.33,4214.50,4214.80,4167.80,856.19M,-0.0055
"Oct 11, 2011",4227.62,4215.10,4245.40,4204.40,863.82M,0.0063
"Oct 10, 2011",4201.02,4157.00,4216.00,4146.90,832.52M,0.0092
"Oct 07, 2011",4162.86,4083.30,4182.00,4083.20,1.30B,0.0228
"Oct 06, 2011",4069.89,3942.90,4069.90,3942.90,1.15B,0.0365
"Oct 05, 2011",3926.49,3897.00,3951.80,3888.70,1.03B,0.0140
"Oct 04, 2011",3872.11,3891.60,3904.10,3840.20,1.13B,-0.0064
"Oct 03, 2011",3897.01,3990.60,3991.40,3893.10,584.43M,-0.0278
"Sep 30, 2011",4008.60,4014.80,4035.30,3980.50,2.28B,0.0001
"Sep 29, 2011",4008.26,4021.80,4024.00,3965.20,1.07B,-0.0077
"Sep 28, 2011",4039.52,4012.10,4053.80,4009.40,1.39B,0.0087
"Sep 27, 2011",4004.56,3890.20,4004.60,3888.10,1.38B,0.0364
"Sep 26, 2011",3863.89,3917.80,3956.40,3862.40,1.15B,-0.0101
"Sep 23, 2011",3903.16,3944.90,3968.30,3882.20,1.44B,-0.0156
"Sep 22, 2011",3964.91,4044.60,4044.60,3953.60,1.32B,-0.0263
"Sep 21, 2011",4071.80,4049.90,4073.50,4026.10,970.88M,0.0078
"Sep 20, 2011",4040.25,4077.20,4083.80,4029.20,732.95M,-0.0101
"Sep 19, 2011",4081.48,4140.10,4141.40,4070.50,654.77M,-0.0164
"Sep 16, 2011",4149.39,4085.30,4160.00,4085.30,1.08B,0.0191
